IDREFPELANGGAN,ID_UNIT_USAHA,FSTREAMID,FDAYOFWEEK,FHOUR,AVG_FDVC
033675713,033,1,2,19,3599.88
02200157,022,1,3,11,21.69
02300220,023,1,3,10,22.67
014564187,014,1,2,1,95.67
02100152,021,1,2,16,23.3
0120303049,012,1,2,18,634.9
0150002942,015,1,2,16,49.44
02300314,023,1,3,22,330.02
0110025411,011,1,2,20,1489.96
034740458,034,1,3,3,392.31
012586146,012,1,3,23,2.41
022517241,022,1,3,11,35.97
0130018556,013,1,2,3,107.0
02100344,021,1,2,11,250.1
0110025787,011,1,3,6,18.0
013561721,013,1,3,19,473.57
0130011268,013,1,3,20,32.0
014520305,014,1,2,19,49.81
0120014659,012,1,3,8,1269.25
022514010,022,1,3,21,78.43
0110025765,011,1,3,17,429.59
0110025117,011,1,3,3,104.55
0150019845,015,1,2,19,59.03
015561088,015,1,3,10,96.8
02200305,022,1,3,12,1182.73
0190303096,019,1,3,13,64.87
02300309,023,1,2,16,384.38
014535819,014,1,2,17,24.97
014516976,014,1,3,6,57.11
0110025437,011,1,3,1,82.79
02200347,022,1,2,12,18.29
022514869,022,1,2,19,77.66
02200330,022,1,2,15,116.54
014522252,014,1,2,22,57.74
01203030100,012,1,2,18,11.09
02100003252,021,1,3,19,18.07
022522265,022,1,2,4,44.7
0123031050,012,1,3,10,233.98
0123031005,012,1,2,23,489.64
0130252580,013,1,3,9,290.0
02100371,021,1,3,13,299.0
01203030108,012,1,3,18,171.34
022586135,022,1,2,5,274.67
0150019858,015,1,3,23,83.24
0130025080,013,1,2,9,1789.13
014559586,014,1,3,14,27.55
021559370,021,1,3,23,41.2
03103310,031,1,2,21,99.77
03300019,033,1,2,5,115.82
012667932,012,1,3,3,140.74
0150019640,015,1,3,14,99.0
0130252857,013,1,3,23,43.0
0150020218,015,1,2,5,19.0
02300321,023,1,3,14,149.66
0130011318,013,1,3,15,528.0
0120003612,012,1,2,22,2125.64
0120013221,012,1,3,21,717.08
021516728,021,1,3,0,164.09
033562838,033,1,3,14,71.63
015516807,015,1,3,0,26.78
0150019839,015,1,3,13,1.51
02200289,022,1,2,23,4.82
018521050,018,1,2,14,10.89
023516505,023,1,2,2,131.21
014586158,014,1,2,20,196.82
014527317,014,1,3,10,229.78
014517181,014,1,3,19,21.57
0130252690,013,1,2,1,47.09
0120303055,012,1,3,20,204.53
0130012210,013,1,2,13,137.61
02300287,023,1,2,9,945.42
03120076,031,1,2,5,2.07
02100022,021,1,3,21,77.2
0130014862,013,1,2,13,55.73
0130252714,013,1,2,9,222.0
03123178,031,1,2,9,28.3
014564190,014,1,3,7,33.91
0110026802,011,1,2,14,250.11
0110026724,011,1,3,12,156.0
02300288,023,1,2,20,1082.94
0130007843,013,1,3,13,316.0
0130252585,013,1,3,16,608.27
0150000012,015,1,3,0,137.0
02100295,021,1,3,3,185.89
014517187,014,1,2,18,564.85
0150019493,015,1,2,17,57.0
0120010965,012,1,2,23,1321.31
0120303032,012,1,3,19,104.17
02200357,022,1,3,15,75.12
0110016609,011,1,3,2,9.0
01203030138,012,1,2,11,11.75
012586152,012,1,2,11,67.41
0190303096,019,1,3,5,37.12
014517187,014,1,2,7,474.71
023515035,023,1,3,16,191.0
021526821,021,1,2,0,0.8
02100339,021,1,3,14,27.0
02100343,021,1,2,17,18.12
0150004750,015,1,3,22,94.56
018527053,018,1,3,5,2.94
014517187,014,1,2,10,504.25
02300339,023,1,2,17,14.94
0130252703,013,1,3,8,72.83
014612996,014,1,3,4,221.0
0110011964,011,1,2,18,73.0
015532620,015,1,3,21,56.42
018557860,018,1,2,10,47.09
011526403,011,1,2,16,21.39
0110009381,011,1,2,7,14.0
0150011902,015,1,3,14,54.04
013522130,013,1,2,14,636.15
0130009450,013,1,2,12,766.0
02100089,021,1,3,6,84.87
02100037,021,1,2,18,117.6
0110026707,011,1,3,15,214.0
014517575,014,1,3,10,118.67
02100053,021,1,3,3,1087.0
0110003604,011,1,2,20,2548.96
02100196,021,1,3,19,385.08
011575531,011,1,2,12,141.74
02200289,022,1,2,15,26.57
03123178,031,1,2,1,49.13
02100353,021,1,3,14,184.0
013516803,013,1,2,18,104.33
02100324,021,1,2,10,157.99
014529433,014,1,3,6,185.15
02300321,023,1,3,22,9.74
0120014659,012,1,3,23,1311.08
013517576,013,1,3,3,9.73
0140019614,014,1,2,13,245.0
014557947,014,1,3,2,80.38
01203030109,012,1,2,10,24.89
0110010102,011,1,3,21,657.56
033531255,033,1,3,10,182.58
022710307,022,1,3,14,48.7
02200264,022,1,3,19,29.23
013547504,013,1,3,18,34.03
0110026807,011,1,3,21,244.86
01203030136,012,1,2,15,14.81
015528386,015,1,2,8,13.03
0150006424,015,1,3,5,395.31
0123031403,012,1,2,20,31.13
0150005345,015,1,2,10,235.51
012749964,012,1,2,18,74.05
0120025761,012,1,3,16,67.83
02300255,023,1,3,8,97.93
021514226,021,1,2,7,45.0
0150010734,015,1,2,21,118.0
01607115,016,1,2,14,27.0
02300314,023,1,3,14,274.2
0110025787,011,1,3,21,25.0
02200386,022,1,3,0,63.25
022521621,022,1,3,15,0.41
03112048,031,1,3,16,38.89
019547974,019,1,3,18,165.31
01903030112,019,1,2,8,43.09
02200367,022,1,3,4,117.27
013570485,013,1,3,20,58.86
0140019652,014,1,3,13,81.51
03105061,031,1,3,12,428.67
0150019635,015,1,3,21,894.22
014547836,014,1,3,9,55.32
011531256,011,1,3,17,10.28
02200330,022,1,2,23,102.4
014517204,014,1,2,18,154.03
011700651,011,1,3,19,312.33
02300305,023,1,2,22,37.46
0150020274,015,1,2,15,246.0
0150020203,015,1,2,18,78.0
012526633,012,1,3,18,403.98
0150020602,015,1,3,17,327.45
02200068,022,1,3,12,632.42
0130009871,013,1,3,10,1943.44
014565052,014,1,2,12,1026.0
0140019674,014,1,3,11,212.95
0140019643,014,1,3,8,548.0
0140019635,014,1,3,19,249.0
0110011396,011,1,2,14,74.0
022522265,022,1,2,12,161.11
016515796,016,1,3,11,5.17
02100273,021,1,2,10,97.66
03103267,031,1,3,0,44.33
02100296,021,1,2,10,38.48
0120008823,012,1,2,15,860.62
0150019832,015,1,3,15,50.33
015526437,015,1,3,17,17.01
0110025839,011,1,2,0,24.04
0150005162,015,1,3,5,47.84
0150019634,015,1,3,10,189.81
023522210,023,1,2,11,4.22
03103145,031,1,2,20,63.03
0110025457,011,1,3,14,817.0
012518459,012,1,2,18,6.19
0120014659,012,1,3,0,1313.88
014547258,014,1,2,13,649.94
02200305,022,1,3,4,1163.62
0130014862,013,1,2,5,46.37
019622480,019,1,3,21,15.13
022519144,022,1,3,7,239.23
02300220,023,1,3,5,21.29
02100366,021,1,3,18,88.95
0140019626,014,1,2,9,1905.3
02100352,021,1,2,16,205.21
013517247,013,1,3,16,235.56
03113139,031,1,3,13,7.98
012517190,012,1,3,11,109.13
0150000019,015,1,3,12,61.86
0150007067,015,1,3,19,586.92
02300287,023,1,2,1,1402.09
0120014644,012,1,2,12,218.47
02100312,021,1,3,0,643.85
014561044,014,1,3,4,77.61
01203030141,012,1,3,5,128.47
02100078,021,1,2,5,23.0
02100256,021,1,2,15,461.0
014564188,014,1,3,7,9402.32
012514873,012,1,2,18,153.81
013552376,013,1,2,14,97.0
0130252693,013,1,3,5,38.21
021586156,021,1,3,15,86.22
012667950,012,1,3,17,57.89
022521622,022,1,2,0,14.17
02200107,022,1,3,6,497.57
0110026201,011,1,2,10,278.0
0150019852,015,1,3,10,56.38
0140019633,014,1,2,12,1210.5
014618719,014,1,2,6,26.82
014536203,014,1,3,21,22.08
0150020602,015,1,3,9,333.44
013547508,013,1,2,14,126.0
0150010985,015,1,3,22,418.76
02100256,021,1,2,23,276.0
0130009871,013,1,3,18,1761.59
033675713,033,1,2,16,3565.2
013519825,013,1,3,22,151.0
0123030979,012,1,3,4,103.81
013535305,013,1,3,22,45.27
014525267,014,1,3,6,112.0
021559372,021,1,2,22,257.0
0120303042,012,1,3,16,62.28
0120014657,012,1,3,21,503.81
022538212,022,1,2,12,1179.4
012699832,012,1,3,3,750.38
02100269,021,1,2,9,62.99
0150005472,015,1,2,13,767.2
0130011975,013,1,3,18,64.0
023528440,023,1,2,14,69.26
031713827,031,1,2,2,300.74
03103267,031,1,3,8,73.0
015579291,015,1,3,9,159.0
0130013352,013,1,2,6,2353.22
013764498,013,1,2,18,33.66
02100033,021,1,2,22,856.05
0120006867,012,1,2,5,603.44
022552724,022,1,3,20,36.02
03115838,031,1,2,8,7.37
033516669,033,1,2,20,82.0
0140019662,014,1,3,3,53.0
0120016413,012,1,2,7,197.55
0120018542,012,1,2,21,99.09
0120015177,012,1,3,2,438.91
013743377,013,1,2,11,103.22
02100306,021,1,3,18,25.0
0150019337,015,1,3,18,47.0
014517246,014,1,2,3,92.13
014559512,014,1,3,7,23.53
0123031051,012,1,2,12,13.67
011549125,011,1,3,9,56.49
0150020595,015,1,2,7,402.52
013522130,013,1,2,13,607.9
0130252682,013,1,2,12,446.89
031514565,031,1,3,17,104.65
012530300,012,1,3,21,31.42
022522778,022,1,3,5,41.06
02200100,022,1,3,12,1763.96
02300218,023,1,2,12,724.89
011575532,011,1,3,18,29.0
011575531,011,1,2,11,127.05
014523235,014,1,3,13,500.03
0110025454,011,1,2,6,129.0
0140019632,014,1,3,9,861.0
0110025153,011,1,3,16,12.82
015518304,015,1,2,7,244.6
012517001,012,1,3,6,175.0
022516678,022,1,2,6,55.13
03114220,031,1,3,10,591.21
0140019660,014,1,2,2,238.41
014577739,014,1,2,16,27.84
02100317,021,1,3,9,51.88
0150019847,015,1,3,17,49.0
013516822,013,1,3,9,20.33
015561905,015,1,2,18,219.56
0120011053,012,1,3,8,638.65
02100325,021,1,3,11,12.0
0130253247,013,1,2,2,156.0
021516115,021,1,2,8,6.54
0150019823,015,1,3,3,40.0
022516939,022,1,2,19,2306.02
012564141,012,1,3,14,145.7
0150017220,015,1,3,7,72.56
02100288,021,1,3,6,215.14
01613153,016,1,3,10,43.1
0130252348,013,1,2,20,544.0
013560643,013,1,3,12,36.85
013516856,013,1,3,3,91.0
013527739,013,1,3,21,41.0
011517767,011,1,2,19,6.31
0120303033,012,1,2,10,144.92
0150005397,015,1,2,19,1799.91
013516822,013,1,2,19,20.01
0130015137,013,1,3,11,1566.0
013522083,013,1,3,22,85.96
01903030102,019,1,2,16,1854.86
02100294,021,1,2,21,1087.82
02300098,023,1,3,11,76.66
011520000,011,1,3,22,73.43
02200296,022,1,2,9,175.01
022516178,022,1,2,10,110.62
0110025427,011,1,2,4,425.2
01203030106,012,1,2,17,138.66
0120010290,012,1,2,18,1441.04
0110012209,011,1,2,11,115.11
01203030103,012,1,3,3,249.94
0140019640,014,1,2,0,599.65
0140019645,014,1,3,9,906.15
03115820,031,1,2,22,27.87
02100050,021,1,2,16,236.36
031586144,031,1,2,16,460.29
0120016599,012,1,2,12,310.13
022708351,022,1,3,22,126.19
013518520,013,1,3,3,39.0
0150019643,015,1,2,16,4.68
02200331,022,1,3,19,195.99
0120303049,012,1,2,12,159.92
0120303037,012,1,3,0,349.29
02200308,022,1,2,16,142.0
03300004,033,1,3,18,12815.47
021514226,021,1,2,22,35.0
015557559,015,1,2,8,14.14
022561216,022,1,3,2,197.4
011552297,011,1,3,6,5.01
012525401,012,1,3,0,55.33
034740461,034,1,2,23,344.1
012552880,012,1,3,23,44.62
013526290,013,1,2,16,56.49
013528901,013,1,2,21,1862.46
0110025437,011,1,2,0,74.62
0140019589,014,1,3,7,156.05
0120011330,012,1,2,0,981.79
012516810,012,1,2,5,16.75
0110026475,011,1,2,11,46.16
012514616,012,1,2,19,388.59
0150019491,015,1,2,5,65.48
018570729,018,1,2,8,9944.16893
03300024,033,1,2,21,99.73
0120025935,012,1,3,14,212.33
02200252,022,1,3,17,20.74
021667116,021,1,2,1,2132.96
0110025419,011,1,3,13,1369.03
0110007827,011,1,2,12,189.0
0150020606,015,1,3,9,16.05
0130019375,013,1,2,15,170.0
03300008,033,1,2,23,1415.306
034740461,034,1,2,0,214.7
02200310,022,1,3,21,97.33
02100078,021,1,2,14,44.0
02300106,023,1,3,1,53.83
03113412,031,1,3,11,456.6
02100366,021,1,3,9,88.17
013514365,013,1,2,4,902.87
014559586,014,1,2,3,18.99
02100310,021,1,3,9,65.8
014548192,014,1,3,20,51.45
0110007832,011,1,2,8,355.34
0150000008,015,1,2,7,1568.64
012514615,012,1,2,15,74.88
02200308,022,1,3,9,297.89
02200277,022,1,3,15,505.41
0140019674,014,1,3,2,210.61
021667615,021,1,3,19,203.0
0150016951,015,1,3,12,119.07
0150019858,015,1,3,9,73.17
0150003302,015,1,2,13,557.0
022516674,022,1,3,16,394.0
0120303054,012,1,3,7,45.76
0150017220,015,1,2,10,862.97
01604654,016,1,3,14,88.0
0190303082,019,1,2,21,1887.36
013514726,013,1,3,4,37.09
016565613,016,1,2,6,0.93
014517187,014,1,2,1,456.86
0140019614,014,1,2,22,244.0
0110014658,011,1,2,15,60.0
0110008307,011,1,2,4,15.0
0120016600,012,1,2,18,13.8
0120007248,012,1,3,13,501.43
015571156,015,1,3,8,10.72
022517573,022,1,2,15,8.55
0130252580,013,1,2,14,299.0
013560643,013,1,2,11,42.13
0130252690,013,1,2,8,137.4
022516760,022,1,2,15,118.9
02200368,022,1,2,16,86.43
014560508,014,1,2,21,488.75
023516726,023,1,3,21,11.74
012560120,012,1,2,8,114.48
0110025319,011,1,2,2,119.44
0130011476,013,1,2,19,841.0
0150003331,015,1,3,7,374.71
015528054,015,1,2,14,290.58
0120010965,012,1,2,9,560.31
0120303034,012,1,2,17,533.42
015561905,015,1,3,6,210.68
0110025787,011,1,3,4,23.0
014570938,014,1,3,20,118.95
0120003617,012,1,3,10,308.08
02300114,023,1,2,18,560.1
02100038,021,1,3,13,1274.36
02100353,021,1,3,8,236.0
015517228,015,1,2,16,7.42
022535360,022,1,2,7,42.15
015516853,015,1,2,10,3.94
012525136,012,1,3,22,7.91
02200333,022,1,3,21,216.07
011525332,011,1,3,8,168.0
0110003604,011,1,3,13,4631.49
013514365,013,1,2,1,819.57
0150011954,015,1,2,20,2.0
01701565,017,1,2,18,2.94
011521590,011,1,3,7,18.87
0120303048,012,1,3,15,117.2
02200100,022,1,3,13,1798.16
0140017815,014,1,2,5,14.0
021524255,021,1,3,7,15.94
02100152,021,1,3,19,19.7
02100311,021,1,2,5,264.76
0140019642,014,1,3,9,836.0
0150014042,015,1,2,10,770.63
022536734,022,1,3,12,64.18
0150019837,015,1,3,0,30.09
0110025409,011,1,3,17,44.73
0110014665,011,1,2,1,31.0
012552880,012,1,3,17,52.86
0150002022,015,1,3,21,840.12
022516178,022,1,3,23,47.55
012515154,012,1,2,8,305.38
0110025411,011,1,3,5,1535.71
012559098,012,1,2,16,9.5
022521617,022,1,2,21,70.66
0130252688,013,1,3,16,251.0
0120011395,012,1,3,5,1012.94
02300280,023,1,2,21,1046.56
02100316,021,1,3,14,0.38
02200317,022,1,3,6,296.04
012586150,012,1,2,6,12.08
0110025761,011,1,3,4,7.0
023515035,023,1,2,23,254.04
012761581,012,1,3,11,460.62
0130011268,013,1,2,0,69.0
0130252857,013,1,2,3,40.0
013547508,013,1,3,7,120.0
013520861,013,1,2,11,72.73
02100141,021,1,2,9,2.0
021522143,021,1,2,17,47.32
016586132,016,1,3,9,111.35
02200234,022,1,3,13,136.1
023524105,023,1,2,14,252.72
02100335,021,1,3,7,162.0
015525231,015,1,2,12,126.64
03115820,031,1,2,14,89.72
02100080,021,1,3,15,217.69
0150020222,015,1,3,6,39.69
02200177,022,1,2,20,1468.75
023666124,023,1,2,13,29.86
02300258,023,1,2,23,128.16
0140019627,014,1,3,7,96.0
0110025867,011,1,3,0,118.6
02200387,022,1,2,15,125.42
015517268,015,1,2,17,29.51
02100302,021,1,3,5,10.63
0110024778,011,1,3,19,400.0
0120303085,012,1,2,19,17.0
021713828,021,1,3,7,11.0
021667577,021,1,3,20,265.27
0130252718,013,1,3,20,65.02
014586158,014,1,2,12,224.56
013674180,013,1,3,15,97.01
01203030103,012,1,3,8,254.69
015561905,015,1,2,10,240.5
013552504,013,1,2,15,122.0
0130018556,013,1,2,4,89.0
02100182,021,1,3,12,181.64
0140017815,014,1,3,18,558.0
02200076,022,1,2,20,5.92
0150005397,015,1,2,11,1758.8
0130011853,013,1,2,14,43.0
0123031927,012,1,3,8,1599.57
02100300,021,1,2,3,95.49
014755176,014,1,2,13,57.91
02100310,021,1,2,19,50.53
0110014530,011,1,3,16,351.43
01203030108,012,1,3,17,105.9
013514365,013,1,3,20,941.97
023562723,023,1,3,17,15.08
01903030102,019,1,2,8,1515.81
0140019636,014,1,2,12,1154.19
0110025422,011,1,2,7,362.0
011560447,011,1,2,9,11.06
034740459,034,1,2,18,477.58
021513837,021,1,2,15,93.16
011694438,011,1,3,20,26.55
0120303056,012,1,3,10,83.15
02100015,021,1,2,12,117.23
0130025193,013,1,3,22,479.0
02300098,023,1,3,19,665.38
012586150,012,1,2,0,35.95
02200336,022,1,3,11,148.46
023737073,023,1,2,18,304.7
012513666,012,1,2,19,135.57
012530300,012,1,3,13,40.02
02100365,021,1,2,4,552.0
0120011105,012,1,2,6,46.67
02100293,021,1,3,20,124.66
0150010748,015,1,2,6,2.44
015667611,015,1,3,2,85.76
015525266,015,1,2,22,75.44
0110014665,011,1,2,7,75.0
022521617,022,1,2,4,84.44
02200333,022,1,3,7,196.98
015557559,015,1,2,0,17.22
0120018571,012,1,2,3,17.0
02300286,023,1,2,9,5236.82
03119621,031,1,3,10,292.76
0123031383,012,1,2,6,17.76
015650958,015,1,2,8,65.89
0150020021,015,1,2,2,671.62
03300024,033,1,3,14,95.12
02300308,023,1,2,3,44.01
0140019655,014,1,2,15,166.42
014618719,014,1,2,21,301.31
03114049,031,1,3,14,4.91
022516763,022,1,3,3,381.0
034740461,034,1,3,13,317.85
013526291,013,1,2,11,109.0
014713296,014,1,3,12,37.87
012514219,012,1,2,10,189.16
0120303089,012,1,3,6,25.5
018521049,018,1,2,13,79.42
03103267,031,1,3,23,43.45
033562839,033,1,2,3,12.08
0110025420,011,1,2,16,199.84
0120018542,012,1,3,6,66.2
02200317,022,1,3,17,265.56
022586138,022,1,2,11,7.74
0120016599,012,1,2,4,127.56
015549101,015,1,3,3,74.98
02300332,023,1,3,7,246.58
02100311,021,1,2,2,233.16
031514565,031,1,3,9,111.79
021717573,021,1,3,15,108.57
03300031,033,1,3,22,114.18
011520000,011,1,3,14,26.04
0123031004,012,1,3,22,20.67
0150003040,015,1,3,10,549.59
0150019822,015,1,3,18,28.13
013535306,013,1,2,7,76.0
02100196,021,1,3,13,461.41
0123031926,012,1,2,23,504.38
02300311,023,1,3,3,2.7
0110015771,011,1,3,6,873.59
03300002,033,1,3,12,7242.389
0150020596,015,1,3,15,92.9
017516707,017,1,3,21,1.7
011586124,011,1,2,19,5.99
0140019645,014,1,3,17,879.13
033675713,033,1,2,17,3542.04
0110025411,011,1,2,12,1569.32
012705577,012,1,3,6,1840.07
01203030584,012,1,2,21,447.84
02200100,022,1,3,4,1801.13
02100079,021,1,3,9,89.05
0150020610,015,1,3,17,34.77
0130252579,013,1,2,1,837.0
021522143,021,1,3,7,3.37
033516669,033,1,2,5,82.98
0110024778,011,1,3,22,161.0
0130253213,013,1,3,15,36.0
0110025152,011,1,2,10,31.0
0123031926,012,1,2,14,488.98
019547974,019,1,3,1,229.72
012515227,012,1,2,1,103.26
011570665,011,1,3,3,232.2
012514616,012,1,2,16,437.97
012586149,012,1,3,11,160.95
02200334,022,1,2,12,53.31
019622480,019,1,3,15,573.65
022560870,022,1,3,18,328.42
03112048,031,1,3,22,90.22
011575529,011,1,2,16,45.8
014713304,014,1,3,2,446.98
013668191,013,1,3,0,19.21
02200277,022,1,3,12,459.73
015532620,015,1,3,15,28.22
012526633,012,1,3,1,471.66
02200001,022,1,2,2,467.32
0123031634,012,1,3,21,194.08
0130252582,013,1,2,5,245.0
014559586,014,1,2,6,17.22
014562976,014,1,2,21,831.0
014552373,014,1,2,21,361.56
023516505,023,1,3,15,82.52
0110025784,011,1,2,14,32.0
02200264,022,1,2,23,27.65
034740461,034,1,2,3,214.64
02200331,022,1,3,18,206.99
02300339,023,1,2,8,36.9
0140019589,014,1,3,4,228.53
02300327,023,1,3,6,549.08
011517261,011,1,3,10,90.92
0150020606,015,1,3,6,16.27
02300321,023,1,2,9,216.28
015523237,015,1,2,15,93.23
0110010293,011,1,2,8,23.28
0150019835,015,1,2,13,13.5
02200252,022,1,3,14,24.57
03114049,031,1,3,23,7.35
0150008943,015,1,3,5,18.74
015561088,015,1,3,8,100.74
0150019631,015,1,2,0,219.93
022514011,022,1,2,7,52.0
018561358,018,1,3,20,441.06
0130010044,013,1,2,21,339.0
021667615,021,1,3,22,761.0
0150016951,015,1,3,9,161.78
013537119,013,1,2,16,9.36
021514226,021,1,2,21,31.0
0123031004,012,1,3,11,4.92
01203030108,012,1,3,8,157.93
02200312,022,1,3,12,587.72
0130015137,013,1,2,5,1586.0
03114220,031,1,3,19,585.54
0140019674,014,1,3,5,213.59
0140019626,014,1,3,22,1977.77
012518326,012,1,2,23,19.86
0150005397,015,1,2,20,1819.28
0140019617,014,1,2,16,369.31
02100328,021,1,3,9,165.0
033531255,033,1,2,17,169.81
0120016424,012,1,3,15,3675.21
02100267,021,1,3,10,69.0
022565302,022,1,2,19,33.61
0120010290,012,1,3,18,1442.39
022517573,022,1,2,12,45.46
02300258,023,1,2,14,48.56
02300316,023,1,3,14,454.48
02100009,021,1,3,10,3800.7
0150019835,015,1,2,19,0.45
012618721,012,1,3,13,15.66
0130011196,013,1,3,22,46.0
0110025867,011,1,3,23,119.29
0110025726,011,1,3,16,34.0
0150020609,015,1,2,12,274.0
02200297,022,1,2,13,294.54
0120025761,012,1,3,4,42.78
0120025935,012,1,3,20,184.93
02200312,022,1,3,18,630.91
02100015,021,1,2,6,156.01
02100334,021,1,3,14,132.89
0140019648,014,1,3,14,368.82
014513876,014,1,3,19,921.562
0120303030,012,1,2,13,44.28
0150020021,015,1,2,19,672.0
013552375,013,1,3,22,28.0
0120303099,012,1,2,14,681.67
012535643,012,1,3,18,24.24
012562894,012,1,3,16,7.71
022710306,022,1,3,22,191.13
014683991,014,1,2,11,74.04
021524255,021,1,2,17,3.3
0120303054,012,1,3,13,50.62
0150005817,015,1,2,3,186.43
03300002,033,1,3,21,7841.994
034740459,034,1,2,12,386.37
018570729,018,1,2,2,4629.34615
021667123,021,1,2,4,6496.03
0140019660,014,1,3,18,1235.11
02200110,022,1,2,7,4.6
0190303093,019,1,2,19,572.4
0130252713,013,1,3,10,54.52
014516819,014,1,2,23,1299.26
03105061,031,1,3,6,648.99
02200306,022,1,3,11,87.05
015570533,015,1,3,20,618.09
013516856,013,1,3,9,187.0
013521644,013,1,3,10,68.0
03114049,031,1,3,0,12.35
02100069,021,1,2,18,399.37
02100250,021,1,3,11,35.27
012586152,012,1,2,18,77.45
02200357,022,1,2,15,172.49
0150005345,015,1,2,22,224.07
0120008025,012,1,2,13,483.91
015549101,015,1,3,17,275.86
014547258,014,1,3,3,279.39
012515225,012,1,3,12,57.19
01607115,016,1,2,8,16.0
013517247,013,1,2,23,295.88
014522159,014,1,3,3,1616.52
0120010315,012,1,2,7,2635.54
0140019668,014,1,3,6,13.14
0110025152,011,1,2,19,36.0
0123031403,012,1,2,14,73.95
015528054,015,1,2,21,163.35
0150014042,015,1,3,13,837.88
0140019620,014,1,3,21,1312.98
0110025420,011,1,2,8,212.53
012516374,012,1,2,18,117.9
02300327,023,1,2,6,424.06
0130016425,013,1,3,10,491.0
011527154,011,1,2,18,130.85
012517223,012,1,2,23,53.24
0190303041,019,1,3,14,4219.5
02300299,023,1,2,3,41.69
011002808,011,1,3,5,827.71
0123031383,012,1,2,14,135.97
02200310,022,1,2,16,92.66
02300291,023,1,2,12,106.08
0110009784,011,1,3,11,65.66
0150020204,015,1,2,18,1.0
021713828,021,1,3,15,13.0
0150011557,015,1,2,3,475.6
012618721,012,1,3,14,7.61
02200332,022,1,2,11,151.11
023522275,023,1,2,13,115.94
01203030584,012,1,2,6,246.59
02100069,021,1,3,6,396.79
0110025419,011,1,2,8,156.88
02200110,022,1,2,14,131.74
0150019835,015,1,2,20,0.45
0140019631,014,1,2,11,132.0
013609652,013,1,3,9,178.49
012557944,012,1,2,12,8.79
0150020605,015,1,3,6,28.94
0140019632,014,1,3,12,916.0
02100182,021,1,3,17,171.06
011575531,011,1,2,14,124.45
011700653,011,1,3,18,137.0
02100346,021,1,3,22,553.0
034740459,034,1,2,13,376.94
02200125,022,1,3,18,850.43
0110025881,011,1,2,13,31.0
014525267,014,1,3,0,112.0
0123031031,012,1,3,7,276.34
022560692,022,1,3,9,753.2
02300328,023,1,2,17,239.54
02300314,023,1,3,16,135.02
02300329,023,1,3,18,46.42
034740458,034,1,3,9,375.78
012516811,012,1,3,3,99.24
0140019664,014,1,3,10,44.0
013533431,013,1,3,17,44.0
011537853,011,1,3,4,19.25
015521616,015,1,2,0,57.53
0120025934,012,1,2,14,147.01
012586152,012,1,2,17,58.79
0120013221,012,1,3,15,695.9
021671741,021,1,3,23,1221.25
015517228,015,1,3,22,5.08
022710306,022,1,3,13,249.93
0120303029,012,1,3,4,102.07
015667611,015,1,2,17,99.65
0130252350,013,1,2,15,366.0
0130019375,013,1,2,6,34.0
03115820,031,1,2,19,76.44
023514459,023,1,2,22,76.37
0110025152,011,1,2,18,38.0
0110025153,011,1,3,19,10.23
012560108,012,1,2,23,44.15
02200072,022,1,3,18,104.76
0130024952,013,1,3,22,159.0
02300337,023,1,2,9,92.06
02300324,023,1,3,22,193.68
014522251,014,1,2,15,394.0
011673753,011,1,2,21,117.34
022514868,022,1,2,4,212.81
012514615,012,1,3,15,75.18
01903030102,019,1,2,13,1682.28
011673753,011,1,2,18,112.86
0110007234,011,1,2,6,130.0
012712694,012,1,3,19,121.48
01203030132,012,1,3,15,104.32
0120014800,012,1,3,21,76.73
022514867,022,1,3,5,17.82
03300010,033,1,2,9,1776.55
015589491,015,1,2,7,184.88
0130252592,013,1,2,7,233.0
02100085,021,1,2,6,93.33
01603615,016,1,2,13,33.43
022586138,022,1,2,16,5.5
0150000019,015,1,3,10,61.19
0120016599,012,1,2,9,579.54
013586166,013,1,2,20,311.04
0140019647,014,1,3,9,108.13
0140019648,014,1,2,8,374.98
0110012209,011,1,2,8,102.41
0150011953,015,1,3,6,51.0
011526403,011,1,2,21,19.78
0120025886,012,1,2,1,500.91
02200308,022,1,2,13,135.52
0110024667,011,1,3,21,764.0
0120303074,012,1,2,11,6.48
0190303081,019,1,3,12,1.25
01703357,017,1,3,23,13.36
023523055,023,1,3,3,608.49
0110010126,011,1,3,20,105.54
011514334,011,1,3,7,10.0
011700654,011,1,3,19,429.44
011514324,011,1,2,8,26.22
0150000005,015,1,2,8,351.0
02200210,022,1,3,7,1.01
0110010213,011,1,3,22,855.0
015557559,015,1,2,5,47.07
022516675,022,1,2,10,266.78
023536115,023,1,2,14,35.63
02100324,021,1,2,15,87.75
014565052,014,1,2,14,981.0
02100317,021,1,3,6,4.64
02100050,021,1,2,19,242.16
0130252682,013,1,2,9,467.73
023516505,023,1,2,8,108.5
024520452,024,1,2,19,212.84
012526288,012,1,3,1,78.02
0150000017,015,1,2,10,17.3
02200157,022,1,3,8,12.93
0140019627,014,1,3,15,64.0
0150020590,015,1,2,16,38.65
015517268,015,1,2,20,58.86
015531047,015,1,3,14,96.88
0130024952,013,1,3,14,141.0
013519825,013,1,3,17,152.0
014586158,014,1,3,2,202.78
02100061,021,1,2,1,359.0
0120025935,012,1,2,7,253.33
013586167,013,1,3,0,96.32
01903030102,019,1,2,5,1659.45
0140019667,014,1,2,3,16.0
